instant_hour,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,temp_celsius_hour,atemp_celsius_hour,instant_day,weathersit_day,temp_celsius_day,atemp_celsius_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,temp_hour_cluster,hum_hour_cluster,windspeed_hour_cluster
16341,2012-11-18,4,1,11,14,0,0,0,1,62.0,19.999499999999998,125,303,428,10.8,11.000600000000002,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Mild,Moderate Humidity,Moderate Wind
16342,2012-11-18,4,1,11,15,0,0,0,1,54.0,19.0012,89,318,407,11.739999999999998,11.997200000000003,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Mild,Moderate Humidity,Moderate Wind
16343,2012-11-18,4,1,11,16,0,0,0,2,62.0,22.0028,59,313,372,10.8,11.000600000000002,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Mild,Moderate Humidity,Moderate Wind
16344,2012-11-18,4,1,11,17,0,0,0,2,66.0,16.997899999999998,48,232,280,9.86,9.997399999999999,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16345,2012-11-18,4,1,11,18,0,0,0,1,66.0,15.001299999999999,36,240,276,8.919999999999998,7.000999999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16346,2012-11-18,4,1,11,19,0,0,0,1,66.0,11.0014,16,194,210,8.919999999999998,7.000999999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16347,2012-11-18,4,1,11,20,0,0,0,1,66.0,11.0014,9,120,129,8.919999999999998,7.000999999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16348,2012-11-18,4,1,11,21,0,0,0,1,66.0,16.997899999999998,17,93,110,8.919999999999998,5.997799999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16349,2012-11-18,4,1,11,22,0,0,0,2,66.0,16.997899999999998,8,66,74,8.919999999999998,5.997799999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16350,2012-11-18,4,1,11,23,0,0,0,1,66.0,15.001299999999999,6,53,59,8.919999999999998,7.000999999999998,688,1,8.0975,6.291235999999998,69.2917,15.250004,922,3747,4669,Cold,Moderate Humidity,Moderate Wind
16351,2012-11-19,4,1,11,0,0,1,1,1,66.0,15.001299999999999,5,22,27,8.919999999999998,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16352,2012-11-19,4,1,11,1,0,1,1,2,66.0,15.001299999999999,0,19,19,8.919999999999998,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16353,2012-11-19,4,1,11,2,0,1,1,2,66.0,16.997899999999998,0,5,5,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16354,2012-11-19,4,1,11,3,0,1,1,2,66.0,15.001299999999999,0,2,2,8.919999999999998,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16355,2012-11-19,4,1,11,4,0,1,1,2,66.0,15.001299999999999,1,11,12,8.919999999999998,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16356,2012-11-19,4,1,11,5,0,1,1,2,66.0,15.001299999999999,1,38,39,8.919999999999998,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16357,2012-11-19,4,1,11,6,0,1,1,2,66.0,16.997899999999998,3,128,131,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16358,2012-11-19,4,1,11,7,0,1,1,2,66.0,19.999499999999998,5,381,386,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16359,2012-11-19,4,1,11,8,0,1,1,2,66.0,19.999499999999998,13,650,663,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16360,2012-11-19,4,1,11,9,0,1,1,2,66.0,16.997899999999998,18,260,278,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16361,2012-11-19,4,1,11,10,0,1,1,2,66.0,16.997899999999998,33,106,139,8.919999999999998,5.997799999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16362,2012-11-19,4,1,11,11,0,1,1,2,66.0,16.997899999999998,33,164,197,9.86,9.997399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16363,2012-11-19,4,1,11,12,0,1,1,2,62.0,19.0012,35,207,242,10.8,11.000600000000002,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16364,2012-11-19,4,1,11,13,0,1,1,1,54.0,16.997899999999998,46,205,251,12.68,13.000399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16365,2012-11-19,4,1,11,14,0,1,1,1,54.0,16.997899999999998,47,170,217,12.68,13.000399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16366,2012-11-19,4,1,11,15,0,1,1,1,54.0,12.998000000000001,44,213,257,12.68,13.000399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16367,2012-11-19,4,1,11,16,0,1,1,1,57.99999999999999,16.997899999999998,55,325,380,11.739999999999998,11.997200000000003,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16368,2012-11-19,4,1,11,17,0,1,1,2,57.99999999999999,12.998000000000001,33,586,619,11.739999999999998,11.997200000000003,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16369,2012-11-19,4,1,11,18,0,1,1,2,57.99999999999999,16.997899999999998,21,559,580,10.8,11.000600000000002,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16370,2012-11-19,4,1,11,19,0,1,1,2,57.99999999999999,19.0012,25,381,406,10.8,11.000600000000002,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Mild,Moderate Humidity,Moderate Wind
16371,2012-11-19,4,1,11,20,0,1,1,2,62.0,16.997899999999998,7,252,259,9.86,9.997399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16372,2012-11-19,4,1,11,21,0,1,1,2,54.0,15.001299999999999,15,188,203,9.86,9.997399999999999,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Moderate Wind
16373,2012-11-19,4,1,11,22,0,1,1,1,66.0,7.0015,7,106,113,7.98,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Light Wind
16374,2012-11-19,4,1,11,23,0,1,1,1,66.0,7.0015,2,72,74,7.98,7.000999999999998,689,2,9.899151,8.790986,62.3333,15.749489,449,5050,5499,Cold,Moderate Humidity,Light Wind
16375,2012-11-20,4,1,11,0,0,2,1,1,70.0,8.9981,3,26,29,7.040000000000001,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,Moderate Humidity,Light Wind
16376,2012-11-20,4,1,11,1,0,2,1,1,66.0,7.0015,3,10,13,7.98,7.000999999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,Moderate Humidity,Light Wind
16377,2012-11-20,4,1,11,2,0,2,1,2,76.0,6.0032,0,5,5,7.040000000000001,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Light Wind
16378,2012-11-20,4,1,11,3,0,2,1,2,71.0,7.0015,0,2,2,7.98,7.000999999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Light Wind
16379,2012-11-20,4,1,11,4,0,2,1,2,66.0,12.998000000000001,0,6,6,7.98,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,Moderate Humidity,Moderate Wind
16380,2012-11-20,4,1,11,5,0,2,1,2,66.0,8.9981,2,32,34,7.98,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,Moderate Humidity,Light Wind
16381,2012-11-20,4,1,11,6,0,2,1,2,71.0,11.0014,2,146,148,7.98,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Moderate Wind
16382,2012-11-20,4,1,11,7,0,2,1,1,76.0,6.0032,7,411,418,7.040000000000001,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Light Wind
16383,2012-11-20,4,1,11,8,0,2,1,1,71.0,8.9981,16,649,665,7.98,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Light Wind
16384,2012-11-20,4,1,11,9,0,2,1,2,71.0,0.0,28,298,326,8.919999999999998,9.000800000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,No/Very Low Wind
16385,2012-11-20,4,1,11,10,0,2,1,2,66.0,6.0032,32,144,176,10.8,11.000600000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16386,2012-11-20,4,1,11,11,0,2,1,2,67.0,6.0032,45,160,205,11.739999999999998,11.997200000000003,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16387,2012-11-20,4,1,11,12,0,2,1,2,67.0,0.0,70,243,313,11.739999999999998,11.997200000000003,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,No/Very Low Wind
16388,2012-11-20,4,1,11,13,0,2,1,2,57.99999999999999,0.0,49,218,267,12.68,13.000399999999999,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,No/Very Low Wind
16389,2012-11-20,4,1,11,14,0,2,1,2,57.99999999999999,7.0015,47,177,224,12.68,13.000399999999999,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16390,2012-11-20,4,1,11,15,0,2,1,2,55.00000000000001,7.0015,61,226,287,13.620000000000001,13.997,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16391,2012-11-20,4,1,11,16,0,2,1,2,62.0,6.0032,60,335,395,11.739999999999998,11.997200000000003,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16392,2012-11-20,4,1,11,17,0,2,1,2,71.0,11.0014,37,553,590,10.8,11.000600000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,High Humidity,Moderate Wind
16393,2012-11-20,4,1,11,18,0,2,1,2,66.0,6.0032,16,534,550,10.8,11.000600000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,Moderate Humidity,Light Wind
16394,2012-11-20,4,1,11,19,0,2,1,2,71.0,0.0,23,361,384,10.8,11.000600000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Mild,High Humidity,No/Very Low Wind
16395,2012-11-20,4,1,11,20,0,2,1,2,76.0,0.0,11,224,235,9.86,9.997399999999999,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,No/Very Low Wind
16396,2012-11-20,4,1,11,21,0,2,1,1,71.0,0.0,14,143,157,8.919999999999998,9.000800000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,No/Very Low Wind
16397,2012-11-20,4,1,11,22,0,2,1,1,71.0,0.0,7,115,122,8.919999999999998,9.000800000000002,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,No/Very Low Wind
16398,2012-11-20,4,1,11,23,0,2,1,1,81.0,7.0015,1,82,83,7.040000000000001,5.997799999999998,690,2,9.585849,9.124022,68.5,5.542575,534,5100,5634,Cold,High Humidity,Light Wind
16399,2012-11-21,4,1,11,0,0,3,1,1,81.0,0.0,1,25,26,7.98,7.9975999999999985,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,No/Very Low Wind
16400,2012-11-21,4,1,11,1,0,3,1,1,81.0,7.0015,1,13,14,7.040000000000001,5.997799999999998,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16401,2012-11-21,4,1,11,2,0,3,1,1,87.0,7.0015,2,6,8,5.160000000000002,3.0014000000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16402,2012-11-21,4,1,11,3,0,3,1,1,87.0,7.0015,0,2,2,5.160000000000002,3.0014000000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16403,2012-11-21,4,1,11,4,0,3,1,1,87.0,7.0015,0,10,10,5.160000000000002,3.0014000000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16404,2012-11-21,4,1,11,5,0,3,1,1,87.0,7.0015,1,28,29,5.160000000000002,3.0014000000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16405,2012-11-21,4,1,11,6,0,3,1,1,87.0,6.0032,2,99,101,5.160000000000002,3.998000000000001,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16406,2012-11-21,4,1,11,7,0,3,1,1,87.0,6.0032,11,262,273,4.220000000000001,3.0014000000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16407,2012-11-21,4,1,11,8,0,3,1,2,81.0,6.0032,12,539,551,5.160000000000002,3.998000000000001,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16408,2012-11-21,4,1,11,9,0,3,1,1,76.0,6.0032,45,320,365,7.040000000000001,5.997799999999998,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,High Humidity,Light Wind
16409,2012-11-21,4,1,11,10,0,3,1,1,62.0,0.0,22,150,172,8.919999999999998,9.000800000000002,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,No/Very Low Wind
16410,2012-11-21,4,1,11,11,0,3,1,1,50.0,12.998000000000001,43,198,241,10.8,11.000600000000002,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Moderate Humidity,Moderate Wind
16411,2012-11-21,4,1,11,12,0,3,1,1,41.0,12.998000000000001,74,270,344,12.68,13.000399999999999,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Moderate Humidity,Moderate Wind
16412,2012-11-21,4,1,11,13,0,3,1,1,35.0,15.001299999999999,70,295,365,12.68,13.000399999999999,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Moderate Wind
16413,2012-11-21,4,1,11,14,0,3,1,1,33.0,12.998000000000001,84,329,413,13.620000000000001,13.997,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Moderate Wind
16414,2012-11-21,4,1,11,15,0,3,1,1,36.0,6.0032,68,381,449,13.620000000000001,13.997,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Light Wind
16415,2012-11-21,4,1,11,16,0,3,1,1,33.0,8.9981,59,410,469,12.68,13.000399999999999,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Light Wind
16416,2012-11-21,4,1,11,17,0,3,1,1,40.0,11.0014,41,333,374,10.8,11.000600000000002,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Moderate Wind
16417,2012-11-21,4,1,11,18,0,3,1,1,38.0,7.0015,24,287,311,11.739999999999998,11.997200000000003,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Mild,Low Humidity,Light Wind
16418,2012-11-21,4,1,11,19,0,3,1,1,43.0,12.998000000000001,23,220,243,9.86,9.997399999999999,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,Moderate Wind
16419,2012-11-21,4,1,11,20,0,3,1,1,61.0,7.0015,11,125,136,7.98,7.000999999999998,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,Light Wind
16420,2012-11-21,4,1,11,21,0,3,1,1,50.0,0.0,8,97,105,8.919999999999998,9.000800000000002,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,No/Very Low Wind
16421,2012-11-21,4,1,11,22,0,3,1,1,49.0,0.0,6,82,88,7.98,7.9975999999999985,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,No/Very Low Wind
16422,2012-11-21,4,1,11,23,0,3,1,1,61.0,0.0,7,50,57,7.040000000000001,7.000999999999998,691,1,8.606651,8.082871999999998,61.375,6.917482000000001,615,4531,5146,Cold,Moderate Humidity,No/Very Low Wind
16423,2012-11-22,4,1,11,0,1,4,0,1,66.0,6.0032,3,43,46,7.040000000000001,5.997799999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,Light Wind
16424,2012-11-22,4,1,11,1,1,4,0,1,65.0,6.0032,5,37,42,5.160000000000002,3.998000000000001,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,Light Wind
16425,2012-11-22,4,1,11,2,1,4,0,1,75.0,6.0032,3,15,18,3.2799999999999994,1.0015999999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16426,2012-11-22,4,1,11,3,1,4,0,1,75.0,7.0015,0,6,6,3.2799999999999994,1.0015999999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16427,2012-11-22,4,1,11,4,1,4,0,1,80.0,8.9981,1,2,3,2.34,-0.9982000000000006,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16428,2012-11-22,4,1,11,5,1,4,0,1,75.0,7.0015,2,6,8,3.2799999999999994,1.0015999999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16429,2012-11-22,4,1,11,6,1,4,0,1,70.0,7.0015,2,15,17,4.220000000000001,1.9982000000000006,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,Light Wind
16430,2012-11-22,4,1,11,7,1,4,0,1,75.0,8.9981,7,49,56,2.34,-0.9982000000000006,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16431,2012-11-22,4,1,11,8,1,4,0,1,75.0,8.9981,20,77,97,3.2799999999999994,-0.0015999999999998238,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,Light Wind
16432,2012-11-22,4,1,11,9,1,4,0,1,65.0,0.0,25,94,119,6.1,5.997799999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,No/Very Low Wind
16433,2012-11-22,4,1,11,10,1,4,0,1,56.99999999999999,7.0015,65,154,219,8.919999999999998,7.9975999999999985,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,Light Wind
16434,2012-11-22,4,1,11,11,1,4,0,1,41.0,6.0032,89,143,232,11.739999999999998,11.997200000000003,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Moderate Humidity,Light Wind
16435,2012-11-22,4,1,11,12,1,4,0,1,35.0,0.0,117,145,262,12.68,13.000399999999999,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16436,2012-11-22,4,1,11,13,1,4,0,1,31.0,0.0,125,144,269,13.620000000000001,13.997,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16437,2012-11-22,4,1,11,14,1,4,0,1,28.999999999999996,0.0,125,95,220,14.559999999999999,15.0002,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16438,2012-11-22,4,1,11,15,1,4,0,1,28.999999999999996,0.0,132,96,228,14.559999999999999,15.0002,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16439,2012-11-22,4,1,11,16,1,4,0,1,33.0,0.0,101,81,182,13.620000000000001,13.997,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16440,2012-11-22,4,1,11,17,1,4,0,1,35.0,0.0,66,43,109,12.68,13.000399999999999,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Low Humidity,No/Very Low Wind
16441,2012-11-22,4,1,11,18,1,4,0,1,43.0,0.0,16,54,70,10.8,11.000600000000002,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Mild,Moderate Humidity,No/Very Low Wind
16442,2012-11-22,4,1,11,19,1,4,0,1,76.0,0.0,13,31,44,8.919999999999998,9.000800000000002,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,No/Very Low Wind
16443,2012-11-22,4,1,11,20,1,4,0,1,71.0,0.0,15,37,52,7.98,7.9975999999999985,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,High Humidity,No/Very Low Wind
16444,2012-11-22,4,1,11,21,1,4,0,1,61.0,6.0032,7,39,46,7.98,7.000999999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,Light Wind
16445,2012-11-22,4,1,11,22,1,4,0,1,61.0,0.0,8,36,44,7.040000000000001,7.000999999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,No/Very Low Wind
16446,2012-11-22,4,1,11,23,1,4,0,1,70.0,0.0,8,28,36,6.1,5.997799999999998,692,1,7.98,7.124485999999997,58.0417,3.5423436,955,1470,2425,Cold,Moderate Humidity,No/Very Low Wind
16447,2012-11-23,4,1,11,0,0,5,1,1,65.0,0.0,0,32,32,5.160000000000002,5.001199999999997,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,Moderate Humidity,No/Very Low Wind
16448,2012-11-23,4,1,11,1,0,5,1,1,81.0,6.0032,2,11,13,5.160000000000002,3.998000000000001,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,Light Wind
16449,2012-11-23,4,1,11,2,0,5,1,1,75.0,6.0032,1,4,5,4.220000000000001,3.0014000000000003,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,Light Wind
16450,2012-11-23,4,1,11,3,0,5,1,1,70.0,0.0,1,0,1,4.220000000000001,3.998000000000001,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,Moderate Humidity,No/Very Low Wind
16451,2012-11-23,4,1,11,4,0,5,1,1,75.0,7.0015,1,3,4,3.2799999999999994,1.0015999999999998,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,Light Wind
16452,2012-11-23,4,1,11,5,0,5,1,1,81.0,0.0,0,10,10,3.2799999999999994,3.0014000000000003,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,No/Very Low Wind
16453,2012-11-23,4,1,11,6,0,5,1,1,81.0,0.0,0,20,20,3.2799999999999994,3.0014000000000003,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,No/Very Low Wind
16454,2012-11-23,4,1,11,7,0,5,1,1,81.0,0.0,5,72,77,3.2799999999999994,3.0014000000000003,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,No/Very Low Wind
16455,2012-11-23,4,1,11,8,0,5,1,1,87.0,6.0032,11,83,94,3.2799999999999994,1.0015999999999998,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,Light Wind
16456,2012-11-23,4,1,11,9,0,5,1,1,75.0,7.0015,32,80,112,5.160000000000002,3.0014000000000003,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,High Humidity,Light Wind
16457,2012-11-23,4,1,11,10,0,5,1,1,61.0,11.0014,87,114,201,7.98,5.997799999999998,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Cold,Moderate Humidity,Moderate Wind
16458,2012-11-23,4,1,11,11,0,5,1,1,50.0,12.998000000000001,121,130,251,10.8,11.000600000000002,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Moderate Humidity,Moderate Wind
16459,2012-11-23,4,1,11,12,0,5,1,1,38.0,16.997899999999998,186,193,379,12.68,13.000399999999999,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Low Humidity,Moderate Wind
16460,2012-11-23,4,1,11,13,0,5,1,1,38.0,19.0012,224,200,424,13.620000000000001,13.997,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Low Humidity,Moderate Wind
16461,2012-11-23,4,1,11,14,0,5,1,1,36.0,16.997899999999998,240,195,435,15.5,15.9968,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Low Humidity,Moderate Wind
16462,2012-11-23,4,1,11,15,0,5,1,1,41.0,16.997899999999998,233,214,447,14.559999999999999,15.0002,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Moderate Humidity,Moderate Wind
16463,2012-11-23,4,1,11,16,0,5,1,2,41.0,7.0015,158,199,357,14.559999999999999,15.0002,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Moderate Humidity,Light Wind
16464,2012-11-23,4,1,11,17,0,5,1,2,39.0,6.0032,117,183,300,14.559999999999999,15.0002,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Low Humidity,Light Wind
16465,2012-11-23,4,1,11,18,0,5,1,2,44.0,0.0,50,158,208,13.620000000000001,13.997,693,1,9.311651000000001,8.999413999999998,56.875,9.917407,1603,2307,3910,Mild,Moderate Humidity,No/Very Low Wind
